18273:12586,641,17,76,16387,780,508,45,262,6395
18284:1196,17,654,616,61,542,8,364,518,15
18306:17,94,15,36180,409,1690,1822,1324,114,301
18311:81,140,226,3423,986,500,1749,2967,1884,780
18316:901,85496,73150,2064,704,94176,1970,14918,9075,20670
18322:189,4755,1527,3107,2880,10041,1712,378,3172,4825
18334:17,302,654,76,616,58,8,866,84,29
18337:17,302,654,616,564,650,8,84,736,29
18360:8150,219,690,4148,698,29,289,16166,931,675
18365:23461,23724,12874,46338,3775,2610,14675,330,873,65434
18384:17,302,654,182,650,58,1245,76,29,8
18392:151,2615,578,28369,154,19056,18056,58793,30301,41340
18394:4982,58929,51291,3494,113192,5331,22156,71859,44896,63013
18404:17,616,654,302,58,542,15,861,518,8
18405:710,931,508,1744,378,1002,8,441,2139,1527
18411:17,226,70,302,564,1535,616,654,508,81
18416:111256,53371,10995,1326,1324,30991,47899,70240,7281,5480
18417:302,654,58,84,354,650,1102,8,76,6
18433:17,302,654,76,616,58,8,866,84,29
18491:521,32,2163,138,5998,84,17,3233,1762,1109
18496:168,719,463,984,8733,1400,1013,1230,661,5488
18505:17,616,58,654,101,8,302,861,84,554
18510:302,17,654,58,29,616,84,542,495,650
18525:17,302,654,76,616,58,8,866,84,29
18545:1410,17,8,2733,616,564,76,245,61,508
18561:39774,6186,35598,22904,9914,57937,64599,116326,21620,24390
18571:17,29,654,58,616,650,1245,97,1102,1476
18616:302,654,84,58,616,8,29,1102,354,76
18639:17,302,654,58,616,84,70,354,29,76
18648:12611,8,40,2548,94,8384,3307,245,17,698
18657:17,616,58,518,902,542,2302,8,245,15
18663:62,616,17,224,302,236,76,554,58,518
18666:17,302,654,616,564,58,650,8,84,736
18686:2614,81,168,8860,10267,1326,297,2685,698,542
18690:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
18697:17567,43803,3672,37480,88520,52105,5545,3372,13897,85712
18698:64061,55785,34806,57822,48958,6574,19749,1077,44988,73814
18707:17,302,654,76,616,58,8,866,84,29
18709:17,654,616,302,8,58,84,518,29,70
18711:17,302,654,76,616,58,8,866,84,29
18712:17990,26193,68735,38152,10695,1449,3716,107561,54216,1267
18713:17,302,654,76,616,58,8,866,84,29
18766:654,58,29,616,84,650,1102,8,76,354
18810:17,302,394,29,518,8,76,650,84,101
18815:616,302,1403,56091,496,931,409,17,76,9239
18823:17,4032,58,302,14026,8,654,224,301,138
18827:81,1460,1682,11917,7518,6097,1124,2548,8733,4425
18836:81,17,616,302,58,654,542,70,29,8
18845:76,15337,2139,17,564,698,508,654,81,40
18852:77045,62845,46469,14656,8384,69395,2829,23245,3672,13408
18885:61245,17,508,70,1023,226,76,1462,302,363
18887:709,23490,17,302,654,76,616,58,8,866
18901:616,654,58,542,15,6,8,518,861,101
18944:31659,37715,92508,98498,10118,9077,15141,44283,24214,8052
18965:82547,111327,73278,42910,102000,80805,44080,33912,59514,119575
18999:194,193,101,6,6759,616,409,84,2302,518
19001:49734,59125,1140,116650,5177,26785,27886,81812,95839,6727
19006:17,302,654,76,616,58,8,866,84,29
19010:17,654,58,616,76,285,542,84,8,101
19019:58,302,7956,29,48690,296,42977,79194,12237,28920
19022:780,17,70,19543,138,8,2700,262,6395,84
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:17,302,84,654,8,58,616,518,508,70
19043:17,302,654,76,616,58,8,866,84,29
19046:9383,74069,110825,97380,25787,53924,17,302,654,76
19048:17,616,654,302,76,650,58,138,1196,84
19049:774,970,3506,1524,4487,17,245,899,947,48
19050:17,302,654,76,616,58,8,866,84,29
19051:59091,19668,422,1126,301,2769,70716,1549,6,3632
19062:70,7707,1535,718,1499,1086,902,238,518,2375
19065:34309,99492,1784,41260,4027,37515,68138,96933,38549,116965
19069:95529,118269,278,25117,1890,48,6103,407,61351,1117
19070:17,302,654,76,616,58,8,866,84,29
19094:4239,17,353,15,61,76,302,409,377,899
19095:17,616,302,58,1023,15,6,650,245,1405
19096:245,226,4194,564,1744,1382,2739,1002,15,17
19097:11887,14237,76,8226,3847,2291,16697,9043,17582,4995
19102:58,654,542,84,8,29,15,76,285,564
19129:17,302,654,76,616,58,8,866,84,29
19130:17,616,32,542,15,518,654,245,61,8
19144:17,364,616,15,76,654,61,902,564,245
19148:8322,17,24933,76,9674,13077,224,16965,947,30815
19156:1542,5375,94,4600,8,815,3484,1957,87335,7048
19163:10041,1527,8848,3107,19390,6434,27344,4825,19596,3172
19165:1468,7040,20762,74093,27031,3383,2302,787,32,393
19174:14785,6040,122551,16474,708,1162,1220,5985,30679,3641
19176:75452,21119,47551,4481,28980,54831,114838,108038,4128,33535
19178:7056,670,32623,31315,89008,19829,79096,26793,1788,15169
19184:17,302,654,76,616,58,8,866,84,29
19185:79535,3715,2967,4414,763,14675,34001,8383,8621,1786
19198:719,984,168,463,1400,5480,8860,8733,661,2103
19199:17,616,8,58,542,654,787,508,84,302
19240:16979,9255,41563,1666,1119,17,58,1187,2935,891
19241:302,58,564,616,289,518,32,650,1196,1578
19243:302,2609,105,654,749,1140,1145,21900,2657,1786
19244:11188,8178,4320,398,4697,5375,16800,2292,37386,2602
19246:888,454,17659,394,8546,84,1544,15201,4702,11153
19259:23200,746,748,8011,947,24106,508,44253,76009,1566
19262:168,661,719,8860,135,2103,11255,984,1740,1400
19265:2168,73010,12483,26190,1146,27889,67377,13737,110326,23366
19276:114302,23653,15645,32158,65732,22158,322,31844,1549,429
19277:157,17,3196,197,4755,8069,70,302,10541,508
19304:17,302,654,76,616,58,8,866,84,29
19307:5097,2139,17,5670,354,8042,866,76,361,1164
19308:302,654,616,564,58,650,8,84,29,70
19309:1187,17,2162,875,302,84,70,654,354,947
19320:2548,1335,7548,38981,1208,358,94358,3715,26550,1147
19328:8322,17,24933,76,9674,13077,224,16965,947,30815
19343:93612,61118,17,302,654,76,616,58,8,866
19354:17,76,262,40,596,238,1196,10684,311,61
19355:654,616,58,542,285,61,138,17,302,2139
19356:59903,4731,63060,111200,30606,377,17,302,654,76
19357:84430,2405,31295,46724,16424,13926,19000,58031,52692,45310
19400:58,302,654,8,861,84,76,650,518,29
19405:10333,54903,12009,17,302,654,76,616,58,8
19410:12582,19065,6295,117589,66877,25331,70402,1131,41079,44263
19422:47736,1305,768,5176,59725,14677,112928,21002,42289,14914
19433:656,24380,535,68645,52732,17,302,654,76,616
19434:40,15603,660,6413,8783,59009,698,4146,4,1460
19443:17,302,654,76,616,58,8,866,84,29
19444:17,2139,81,238,508,262,564,385,76,650
19446:58105,616,17,542,15,8,58,902,518,101
19447:654,302,58,616,17,861,238,564,542,162
19448:76,8783,4146,684,10692,1651,2528,5357,4093,698
19452:17,302,616,8,654,58,518,84,542,650
19462:17,84,302,8,899,654,616,518,245,301
19463:17,302,654,76,616,58,8,866,84,29
19467:302,654,84,58,616,8,29,1102,354,76
19468:698,616,564,654,58,29,861,289,40,542
19475:15,358,1069,2155,81,226,5084,7838,8860,7514
19476:11538,5975,603,59321,13443,65620,81306,8360,78721,39957
19482:302,58,616,654,6,17,29,1196,402,32
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:33081,10146,107224,61106,9091,57322,2618,118714,44955,32599
19528:459,17025,4647,5741,41813,3739,60400,81,22689,6433
19541:33927,16504,17766,21281,3042,31841,15683,70743,46451,37204
19544:20915,21486,578,7685,8055,36277,91961,114,2193,100945
19549:17,58,302,616,542,654,554,15,364,32
19554:1389,1057,1119,17,8151,787,245,947,1187,542
19582:17,302,654,76,616,58,8,866,84,29
19583:4239,111330,2873,21425,1326,416,54488,13980,31273,15188
19626:780,76,302,58,262,226,616,654,70,564
19646:5117,5857,199,2714,9154,11803,18194,107529,10046,8055
19680:17,302,654,76,616,58,8,866,84,29
19682:616,518,654,542,17,15,8,76,1535,1511
19692:1606,1126,1190,931,28212,5149,25733,6527,11355,11503
19705:73512,18496,1220,96844,32217,47258,12878,114,45390,22753
19707:81,17,780,302,654,8,84,616,70,58
19757:654,698,58,616,542,76,70,17,29,81
19759:2153,135,1326,297,8733,3698,2833,11255,352,1528
19763:19065,17,302,654,76,616,58,8,866,84
19764:3929,61,2548,94,364,568,4364,5117,322,1305
19768:3526,103858,17,302,654,76,616,58,8,866
19774:616,17,58,349,70,138,76,1535,12332,564
19781:17,654,302,84,58,616,29,301,1102,138
19788:302,616,58,17,654,1196,650,542,29,15
19814:17,302,654,76,616,58,8,866,84,29
19832:120456,96492,790,77618,76168,21813,59814,650,10408,17
19847:17,302,58,616,29,273,62,6,76,8
19852:17,302,654,76,616,58,8,866,84,29
19881:98550,4364,57443,48607,55792,109605,4107,101255,95947,34244
19882:18239,785,6127,226,76,81,11671,70,302,138
19887:17,302,654,76,616,58,8,866,84,29
19893:17,8,84,616,518,654,302,1102,70,58
19950:12750,90844,84,101,518,23827,8,58033,23043,72313
19965:59343,6874,72274,19542,889,1125,5741,103,8527,3292
19983:17,302,654,76,616,58,8,866,84,29
19985:17,302,616,58,76,8,29,84,224,564
19996:302,654,84,58,616,8,29,1102,354,76
20059:17,58,654,302,1102,616,84,245,518,15
20067:4364,18025,1119,30916,11825,41171,21628,89944,64226,7854
20073:361,17,1995,254,2139,58,902,616,866,1200
20074:5699,3521,165,518,9572,12061,4268,103,2302,245
20075:70,2935,1152,238,138,654,780,736,1119,96
20094:22937,52156,44617,36630,44314,46098,30169,12022,68868,79430
20095:518,84,1127,902,17,542,2927,6157,1499,295
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:28915,23116,568,155,1874,5471,109571,1987,9067,28
20125:17,302,654,76,616,58,8,866,84,29
20160:219,168,226,5738,76,1528,297,801,1124,719
20161:17,302,84,654,616,8,58,361,866,94
20166:103,2200,1353,54,1744,4364,3256,718,1089,1127
20183:86115,37242,2123,56125,103940,31113,4308,28502,12968,44959
20206:168,2153,1326,719,76,984,2275,1460,9417,7838
20208:17,302,654,76,616,58,8,866,84,29
20220:616,518,542,8,58,654,508,32,564,15
20233:17,302,654,76,616,58,8,866,84,29
20234:17,29,616,58,61,15,322,6,245,8
20257:17,11310,327,301,70,1535,138,698,7680,58
20268:17,302,654,76,616,58,8,866,84,29
20294:119,1091,17,56463,7361,50658,7741,88215,25913,91212
20299:18747,1928,8956,21116,28873,50065,65444,84,518,17
20304:17,302,654,76,616,58,8,866,84,29
20305:8321,3372,226,6503,11563,17,70,1790,2068,698
20316:616,84,1957,654,518,8,22,76,302,1131
20319:17,302,654,76,616,58,8,866,84,29
20322:5117,1208,5017,92023,13320,107413,84,833,25962,31652
20327:59670,80321,25969,17,302,654,76,616,58,8
20333:1002,6375,2715,20642,1099,1555,58,1410,827,199
20334:17,302,654,616,58,650,8,84,736,29
20360:17,58,29,616,84,650,1102,8,76,354
20378:654,58,302,542,322,616,8,15,564,1196
20379:17,302,616,84,518,5542,899,1196,22,76
20380:17,2162,302,70,654,354,947,2935,76,736
20381:17,302,654,76,616,58,8,866,84,29
20394:28605,54099,110318,113362,77678,9915,11241,58923,28760,41101
20395:3717,2848,624,47048,37414,6387,3223,3148,1913,87143
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:7082,23213,4943,7212,30669,32568,8563,76265,40800,26165
20439:17,302,654,76,616,58,8,866,84,29
20440:46844,9314,4146,10302,4110,10692,59009,17,302,654
20441:17,224,302,654,58,616,650,29,76,62
20443:238,4032,62,3256,1796,5303,616,1276,245,3393
20456:17,1239,654,302,58,29,650,616,861,76
20463:16372,14112,108609,38583,113588,48643,43943,37693,3323,10798
20465:698,70,226,500,225,101,6503,332,238,1050
20466:2429,5250,83138,262,71734,105200,66607,70,28674,96680
20473:40551,81507,14911,84890,23596,2955,5072,71585,86549,107014
20497:6495,17501,22108,79575,175,1091,17,302,654,76
20498:1044,17,654,302,616,8,564,1957,289,508
20507:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
20512:8,17,4755,616,1352,564,245,931,710,654
20520:10180,25821,533,15299,23370,17319,1131,21684,14814,1451
20544:17,302,654,76,616,58,8,866,84,29
20545:27534,27315,18190,2429,3929,2657,1786,131,59417,67966
20546:17,70,327,226,787,302,1382,542,1023,238
20547:17,429,616,654,8,302,542,76,58,508
20549:17,554,58,564,193,901,1245,3510,616,394
20550:6583,4364,101548,2716,38691,17,899,67707,13301,115112
20553:17,361,302,29,354,84,58,76,616,1102
20555:302,3539,58,1804,902,1305,861,1403,268,101
20556:8322,17,24933,76,9674,13077,224,947,30815,301
20572:52773,8423,76888,131,4300,10454,29980,39505,7959,9772
20582:17,302,654,58,616,650,224,29,84,8
20607:616,17,58,29,76,650,84,6,518,542
20624:112211,1614,1476,591,2298,7935,6836,9346,109418,25645
20628:17,1102,302,8,654,518,616,58,354,29
20655:81,731,17,226,780,616,70,564,8,76
20684:698,780,508,2139,986,17,1023,2275,76,1535
20685:542,238,12379,402,650,508,564,20916,294,103
20697:347,9043,238,24467,7981,327,508,302,5857,50749
20720:17,302,654,76,616,58,8,866,84,29
20721:302,654,84,58,616,8,29,1102,354,76
20735:1790,1405,826,654,698,168,2139,10295,32237,11988
20736:13695,22889,16745,3347,1887,1474,3841,1483,518,3234
20752:12791,51035,82549,64628,3775,2593,58858,7112,66285,72766
20756:17,76,179,238,61,1023,616,70,138,81
20761:10295,32237,11988,47120,34712,62307,29813,29357,21764,15201
20766:81,245,3137,15535,1535,238,542,780,5767,3739
20790:17,302,654,76,616,58,8,866,84,29
20807:107182,29542,117512,94721,71033,121030,87666,66768,84057,48420
20809:81,2717,17,84,302,3453,901,866,74550,57984
20810:17,302,654,76,616,58,8,866,84,29
20812:710,441,245,1875,1065,2302,4268,3233,1744,103
20846:17,302,654,76,616,58,8,866,84,29
20857:31022,83521,6531,99048,62839,9889,17,302,654,76
20858:21053,52297,901,70949,533,4889,1397,2510,14268,6311
20872:81,76,17,40,508,2139,262,564,542,616
20892:17,302,654,58,616,84,70,354,29,76
20906:6503,15921,8660,17,24608,409,8,302,19871,13889
20908:554,238,1220,182,650,58,616,861,4919,698
20911:17,654,8,542,518,245,1119,616,787,1405
20912:17,302,654,76,616,58,8,866,84,29
20918:17,654,302,58,616,29,650,542,84,15
20926:17,48,1187,302,2162,84,654,70,354,875
20932:17,302,654,76,616,58,8,866,84,29
20950:3144,1578,2302,179,17,780,61,58,4414,302
20954:17,302,654,76,616,58,8,866,84,29
20973:17,616,302,654,58,15,518,564,8,101
20985:6157,58,4300,5567,44128,22466,52867,10456,17394,26378
20990:17,70,616,76,302,654,58,81,138,84
21028:654,302,616,76,564,508,650,8,58,65
21029:39390,54625,2275,29064,11101,9613,9127,5150,36851,17161
21030:17,654,58,302,76,616,542,564,650,29
21032:14305,115914,63217,105215,102787,93112,102215,90367,69366,90337
21033:1344,9733,708,13698,61793,77024,6144,101645,63010,17907
21037:7703,17,1023,8,1790,358,5767,1499,1703,15
21080:17,8,616,518,302,15,654,542,245,58
21082:10503,17,81,8454,76,14508,27291,5767,840,605
21084:4274,6783,20959,518,83010,32,94,616,3661,327
21120:518,302,94,245,1549,542,238,15,554,363
21139:20442,9063,10981,7926,13998,16968,25184,1337,31284,1131
21140:58,302,654,616,29,8,650,76,542,861
21148:8860,719,262,1528,32677,12870,5663,27457,92392,89076
21149:1357,616,3841,1937,6,10012,17,15,58,861
21151:650,17,302,616,654,58,861,29,8,564
21160:13839,68553,533,5975,76,302,616,654,650,1382
21164:17,654,302,84,58,616,29,301,1102,138
21196:24157,650,83103,29900,117917,63718,94151,26573,17748,89750
21207:17,378,8,1589,616,654,58,61,7006,32
21220:14109,9289,1966,2068,4453,1790,375,176,901,1007
21246:302,654,84,58,616,8,1102,354,76,650
21256:14026,17,358,1410,19399,19274,2266,10021,36022,26326
21259:986,17,226,9830,81,508,58,302,1499,1069
21266:76,736,616,70,302,301,508,1023,1535,8
21272:42054,5548,52075,16206,47166,107222,616,50860,105235,3841
21288:17,224,302,654,58,616,650,1245,29,76
21317:17,8,508,76,302,654,616,518,84,7006
21318:81380,453,26438,8529,10216,99380,45806,14203,20757,8011
21354:17,302,654,76,616,58,8,866,84,29
21384:30954,19290,48275,236,1468,57630,7040,20762,3039,74093
21401:25071,31306,3789,18720,76840,107039,16375,7793,87,8011
21423:17,302,654,76,616,58,8,866,84,29
21447:62353,533,53686,13269,6872,17,302,654,76,616
21448:302,654,84,58,616,8,29,1102,354,76
21469:17,616,8,564,58,518,542,101,84,654
21476:17,302,654,76,616,58,8,866,84,29
21505:81,217,262,16404,7516,16680,3423,2241,13544,17
21514:45988,99869,68220,9075,20670,1302,47123,38546,6122,10114
21518:302,654,58,616,29,76,650,84,15,542
21531:17,302,654,76,616,58,8,866,84,29
21542:15537,39853,110787,661,3412,3126,6559,61151,27483,2582
21543:157,197,63563,24752,103724,27070,1807,840,12761,3370
21551:48623,100084,49056,100977,71500,13050,115290,17,302,654
21570:17,302,654,76,616,58,8,866,84,29
21585:6387,22507,48061,62347,2848,19319,31633,12832,31017,5214
21599:17,302,616,654,58,76,542,70,224,508
21604:1913,17,76,361,302,866,654,2139,58,616
21608:17,302,616,8,650,58,508,6,654,542
21617:17,101,518,8,84,542,29,554,354,15
21631:17,302,654,76,616,58,8,866,84,29
21633:17,6400,364,6243,302,542,616,650,1359,273
21637:17,302,654,76,616,58,8,866,84,29
21670:28415,84630,118289,87904,73675,17,302,654,76,616
21689:1353,34531,67001,45659,14176,76779,64261,2733,18660,4187
21712:17,654,61,302,15,58,518,542,322,245
21713:302,616,654,58,29,76,8,84,236,650
21714:119847,35499,3681,111410,48138,8916,103065,10130,15333,2917
21722:4137,15724,4696,24838,3688,16036,18783,1544,71337,23575
21723:17,302,654,58,616,29,650,15,8,542
21732:61920,95482,18959,33919,57550,96115,88594,8642,17,302
21737:24659,81,2848,6768,698,6324,49015,96631,8770,90137
21745:17,302,654,76,616,58,8,866,84,29
21763:17,58,8,564,650,1196,32,76,518,542
21774:17,302,654,76,616,58,8,866,84,29
21787:616,17,542,302,58,3101,654,29,1511,861
21794:17,302,654,76,29,616,58,8,650,116
21796:11155,46257,65849,39407,117689,64132,80990,22207,114789,123074
21834:17,8,518,616,84,1382,245,947,787,508
21838:168,984,719,5480,8860,760,463,574,5557,661
21853:3372,87209,1907,23245,19871,8689,57841,15020,31734,27296
21868:17,302,654,58,616,84,70,354,29,76
21869:59723,77275,112511,53089,79144,66270,106424,74266,70119,43678
21908:245,97,402,2302,692,364,2233,899,654,4025
21912:687,1099,9842,902,718,1276,1884,931,4181,17
21931:1761,29,39958,1202,94897,9745,2030,1119,113497,28140
21932:17,302,654,76,616,58,8,866,84,29
21933:1730,5097,3568,2139,890,17,4743,40,76,866
21934:17,302,654,76,616,58,8,866,84,29
21941:2142,245,39395,33882,1524,774,353,2714,8,63084
21943:17,508,511,1287,698,58,65,5567,327,4907
21944:15,101,17,616,654,61,2030,1196,542,58
21945:69230,60977,17,302,654,76,616,58,8,866
21947:5303,302,4032,32433,3393,654,1822,485,5820,902
21960:17,302,654,76,616,58,8,866,84,29
21967:17,508,1119,1382,931,518,15,1825,486,1405
21968:17,245,302,61,616,70,518,8,654,94
21979:236,3448,6673,7795,4203,12253,8861,564,10075,10641
21993:6566,10541,840,20482,3196,17478,85717,61518,2715,1102
21996:17,302,654,76,616,58,8,866,84,29
22003:2935,245,1187,322,48,3389,32,131,295,542
22012:1789,64576,21482,7956,10348,7114,21163,12698,32131,20641
22016:302,654,84,58,616,8,29,1102,354,76
22017:1730,17,616,866,10039,650,698,361,11579,654
22029:17,542,616,8,1196,902,32,364,826,1086
22030:17,302,654,76,616,58,8,866,84,29
22036:58,654,1772,17,3234,542,29,182,302,224
22037:66518,87432,29065,105216,17,302,654,76,616,58
22060:8096,29245,40576,28591,22008,55736,1126,2073,116099,57067
22080:17,76,2579,508,542,654,931,61,70,564
22085:899,1187,17,1119,6450,84,4420,245,518,302
22102:17,302,654,76,616,58,8,866,84,29
22109:302,654,84,58,8,29,1102,354,76,650
22111:947,931,17,131,1382,1126,508,2955,119,787
22116:15540,761,23999,496,1832,5987,542,2018,1462,53228
22124:81,17,698,76,364,358,226,518,508,138
22128:10600,719,2318,1528,30695,42588,9021,7821,7180,12272
22158:17,361,302,654,29,354,84,58,76,616
22164:34143,330,8,925,2149,30993,32,2162,18923,84
22165:17,84,518,302,616,654,58,1102,101,650
22173:33851,1435,74713,59924,52866,70335,8484,11482,2318,4194
22176:5122,2347,47735,3643,1410,827,5150,1002,33285,26712
22184:17,654,58,29,616,239,84,1102,2868,285
22198:654,698,542,15,81,564,58,17,76,302
22201:76,17,564,698,302,616,654,2139,58,8
22213:2121,807,1099,17,12710,650,363,873,119,18704
22222:774,1827,2714,2403,2696,1524,3506,3207,22400,970
22226:23200,19932,746,748,197,62,12612,8011,27251,76
22236:17,302,654,58,616,29,76,650,84,542
22245:17,76,508,40,698,31342,23595,358,28632,500
22246:93667,9076,12482,5553,20913,11826,678,28994,4025,27281
22251:81,780,17,8511,3137,5767,16404,731,2241,16286
22262:6503,17,4949,3372,84,1495,15921,53856,8,70
22263:616,65,327,508,2200,542,518,8,15,564
22280:654,285,162,58,616,650,17,29,302,15
22286:17,86,616,654,15,518,58,289,302,902
22299:70740,4339,82875,35953,38234,13652,25237,101336,17,302
22304:441,245,1002,508,873,1744,24536,812,1794,1709
22324:17,302,654,76,616,58,8,866,84,29
22326:113412,23913,21718,2547,29819,4239,37390,65758,20912,3928
22337:616,654,6545,190,1332,901,4816,859,94,1475
22346:302,654,84,58,616,8,29,1102,354,76
22354:76967,7223,39659,8784,13500,77472,29695,7591,29119,37110
22363:14470,670,76,63543,6088,16768,6901,8783,4906,68382
22366:17,361,302,654,29,354,84,58,76,616
22372:36589,9779,108518,11664,37114,37751,347,24848,49621,409
22373:8218,71816,2638,108047,335,38510,3928,74629,6387,20524
22382:121130,41480,114,89843,2588,17717,22713,6243,78932,42896
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:10503,17,81,8454,76,14508,27291,5767,840,605
22400:81,654,17,5767,780,262,302,3137,140,731
22401:17,302,654,76,616,58,8,866,84,29
22418:4131,226,44020,1468,3407,70,39924,1535,42888,73010
22426:114323,23320,6411,33041,108595,43847,67529,101782,99683,17
22427:302,616,654,58,8,76,542,518,84,787
22430:2964,1140,45,9072,10065,760,65152,8150,3329,13937
22431:102347,3929,27281,58633,3250,13087,66560,6039,13241,11606
22436:17,58,302,654,8,861,84,76,650,518
22459:19003,13337,31515,16505,9885,39505,18604,15383,9772,33777
22464:1245,1196,2964,1140,60989,9072,10065,760,65152,8150
22465:17,616,302,58,654,542,70,29,8,650
22469:3715,22110,4268,11526,25880,3536,6166,13895,44915,67388
22476:17,654,616,58,32,84,15,650,8,542
22477:17,302,654,58,616,29,76,650,15,8
22479:17,302,654,76,616,58,8,866,84,29
22483:17,302,616,654,138,58,8,70,76,542
22492:650,17,302,616,654,58,861,29,8,564
22493:17,302,654,76,616,58,8,866,84,29
22497:38573,28893,17,302,654,76,616,58,8,866
22501:866,17,302,654,354,76,29,84,58,616
22515:7010,4249,57134,4497,3757,83174,3323,44175,1468,101488
22521:17,302,654,76,616,58,8,866,84,29
22523:8213,65198,84,902,29961,953,3704,564,1305,55348
22533:17,302,654,76,616,58,8,866,84,29
22538:17,76,616,8,564,1196,363,518,245,224
22546:17,84,518,302,616,654,58,1102,101,650
22568:3039,393,1468,8,4647,13498,53941,84,449,302
22574:70292,99574,27958,63274,10215,38054,123331,24415,14820,104893
22575:17,302,654,76,616,58,8,866,84,29
22579:81,16404,508,3423,780,3137,550,1888,13091,22597
22580:873,931,81,1360,1402,2121,826,1276,70,2937
22581:327,15,1405,14894,17,654,1987,245,1126,8
22583:17,302,654,76,616,58,8,866,84,29
22586:17,302,616,654,650,518,58,70,564,29
22592:17,8,1589,616,654,58,61,7006,32,2433
22603:17,1187,302,891,899,84,8,654,245,616
22624:1065,4547,3506,65,15,14894,55850,5567,2714,667
22639:17,654,29,84,650,1102,8,76,354,6
22675:36721,20735,34278,39452,65,3304,67800,109336,19839,429
22681:105897,32824,20888,111262,30771,84943,17,302,654,76
22682:17,302,654,616,8,84,76,518,58,736
22685:17,654,302,29,616,58,84,15,322,94
22691:17,654,29,84,650,1102,8,76,354,6
22699:4239,353,15,61,76,302,409,377,899,245
22703:29,1937,616,1866,162,932,190,394,302,2618
22706:89392,440,75642,48111,211,32884,15161,61024,53067,37287
22711:13366,81,51715,76886,1146,1147,2715,22931,23591,10451
22741:17,70,616,76,302,654,58,81,138,84
22748:17,58,654,650,76,542,8,564,518,1196
22755:131,17,65,542,1382,354,1126,327,245,15
22759:17,70,302,1023,226,84,654,616,508,1382
22794:99128,81603,52268,16782,15483,3266,43308,16165,736,67842
22799:1788,3717,19954,131,54359,496,75095,6873,9288,13569
22800:17,302,654,76,616,58,8,866,84,29
22806:17,518,76,8,58,2121,29,654,15,508
22807:12039,1007,62680,262,16258,17,43024,86514,3711,38898
22808:20488,85493,34123,84972,104336,84082,87922,12722,25438,24610
22823:2888,574,168,1400,4190,984,2318,1230,2370,72
22824:29,650,15,542,787,224,5820,15201,9749,13241
22825:44779,2597,10537,4268,40734,26720,79825,33790,22934,3329
22835:17,616,302,654,58,8,650,542,29,76
22844:17,302,616,650,542,15,29,861,1140,1196
22850:17,787,301,302,8,84,736,354,94,542
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:16745,35426,19406,13695,37164,35354,120467,39959,22116,15459
22867:4671,12861,9435,17486,8392,9189,2215,2543,5641,8867
22872:302,654,84,58,616,8,29,1102,354,76
22873:17,1102,302,8,654,518,616,58,354,29
22887:616,17,542,15,8,58,101,302,61,554
22888:17,58,29,616,84,650,1102,8,76,354
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:17,654,58,29,616,84,650,1102,8,76
22906:17,4032,485,238,1196,616,23071,5303,190,449
22936:76,17,2848,6387,616,361,698,302,2139,736
22949:3789,52163,46554,661,14010,23442,35087,104598,16923,32793
22979:2292,18239,17,500,226,76,81,11671,70,302
22983:944,17,616,58,654,8,15,650,84,564
22986:17,302,654,76,616,58,8,866,84,29
23000:17,131,245,61,76,94,302,654,354,7210
23040:17,302,654,76,616,58,8,866,84,29
23044:12073,109465,78761,17,302,654,76,616,58,8
23055:17,302,654,76,616,58,8,866,84,29
23057:2047,5975,8772,2917,7302,90199,14916,5304,24275,1011
23073:302,654,84,58,616,8,29,1102,354,76
23099:7680,2967,32645,140,16685,1888,26340,4671,20356,3137
23110:177,11497,22655,69494,66537,103120,17,302,654,76
23111:17,302,654,616,564,58,650,8,84,736
23112:1405,101,554,518,1009,1140,1825,2967,1987,1794
23113:17,302,654,76,616,58,8,866,84,29
23114:81,140,226,3423,500,1749,2967,1884,780,70
23127:17,302,245,32,616,654,690,62,58,101
23133:584,3039,16320,3501,60523,30967,23761,3514,8444,4589
23183:616,17,302,654,564,542,58,76,8,238
23208:5008,2200,1100,32,4420,2162,947,826,2302,245
23221:17,302,616,245,654,518,8,542,58,84
23229:16995,7056,885,32623,23970,33572,14021,19829,2081,1788
23234:157,17,3196,197,27070,4755,5111,70,302,10541
23244:17,76,302,58,262,226,616,654,70,564
23252:4308,12968,26513,2856,7940,11577,5486,60321,73292,41662
23254:20913,342,3143,32,94,146,1276,3008,2302,245
23255:33285,4194,26712,41300,7653,53290,17,302,654,76
23277:17,302,654,76,616,58,8,866,84,29
23311:31468,8518,7401,72768,24439,30808,17,302,654,76
23323:17,302,654,76,616,58,8,866,84,29
23335:911,8772,533,2139,1931,5319,11590,10180,3034,20442
23340:18785,10142,21608,20851,9708,17,8931,76052,14715,888
